uuid,geoip_latitude,geoip_longitude
DAEF2221-14BE-467B-894A-F101CDCC38E4,52.51670074462891,4.666699886322021
DDEFEBEA-98ED-49EB-A4E7-9D7BFDB7AA0B,-37.83330154418945,145.0500030517578
